track_name,artists,year,duration,tempo,track_genre,popularity
Get to You,Danko Jones,2021,3:38,147.99,punk,37
Pat a Cake,CoComelon,2021,2:05,120.023,children,45
Hot Cross Buns,CoComelon,2021,2:31,109.967,children,45
Södra Korset,Thåström,2021,6:13,99.996,punk,38
Problemón,Alvaro Diaz;Rauw Alejandro,2021,3:12,91.906,latino,75
SÚBELE EL VOLUMEN,Daddy Yankee;Myke Towers;Jhayco,2021,3:43,101.036,latino,65
Two Five One,Codename Chinadoll,2021,1:51,80.009,study,31
freking awesome,frek!,2021,1:38,135.124,study,30
miletones,luvuto,2021,2:27,139.938,study,30
Somebody,Moonkids,2021,2:33,118.009,french,57
Gaffe aux autres,Ben Mazué;Jérémy Frerot,2021,2:51,149.98,french,36
Chazzed,Justnormal,2021,2:17,72.999,study,32
JEXX,Joi Casette,2021,2:12,150.003,study,30
Off Of My Mind,Icona Pop;VIZE,2021,2:44,125.996,swedish,68
Trading Bikes,Ewert,2021,2:57,90.028,study,31
red reflections,hope mona,2021,2:53,86.656,study,31
Bravado,Justnormal,2021,2:07,152.01,study,31
Regular Guy,Sir Peanut,2021,3:34,85.012,study,32
Creme De La Creme,G O L,2021,2:15,78.215,study,34
When We Dream,Blame it on Ed,2021,2:42,150.103,study,31
broken hash,slån,2021,1:48,158.361,study,30
Float n Flutter,Blackburri,2021,3:32,75.003,study,32
new trees,vibe academy,2021,1:50,142.022,study,30
Wecki,Sabo Tan,2021,2:07,75.006,study,31
web of vibes,L O K P I K,2021,2:09,79.96,study,31
Boston City Hall,Ewert,2021,2:51,89.977,study,32
The Bottom Line,Talented Mr Tipsy,2021,2:15,79.973,study,32
treetop cruise,benny lewis,2021,2:05,129.987,study,32
Coffee 'n' Sugah,GoldAshez,2021,2:06,80.013,study,32
Old Soul,The Daily Bred,2021,5:07,83.021,study,33
Headshot (feat. Polo G & Fivio Foreign),Lil Tjay;Polo G;Fivio Foreign,2021,2:24,118.0,r-n-b,75
10 Tahun di Barisan,Over Distortion;Tonggos Darurat,2021,3:43,172.974,punk,36
Johny Johny Yes Papa,CoComelon,2021,1:50,119.965,children,44
Chainsaw man main theme but it's lofi hiphop,anifi,2021,2:29,66.005,anime,44
Rain Rain Go Away,CoComelon,2021,2:15,160.019,children,44
Ring Around the Rosy,CoComelon,2021,2:08,119.986,children,44
Twinkle Twinkle Little Star,CoComelon,2021,2:57,160.072,children,46
Bingo (Was His Name-O),CoComelon,2021,2:46,179.941,children,45
EASY LOVE,Sumire Uesaka,2021,4:30,93.974,anime,43
The Fall of Marley,KOHTA YAMAMOTO,2021,3:18,132.107,anime,42
Calling My Phone,Lil Tjay;6LACK,2021,3:25,104.949,r-n-b,81
2055,Sleepy Hallow,2021,2:03,80.511,r-n-b,81
Yonko,Rustage;Shwabadi;PE$O PETE;Lex Bratcher;Connor Quest!,2021,3:53,179.987,anime,44
Sukuna Rap (King Me),Daddyphatsnaps,2021,3:18,137.921,anime,47
Again (Full Metal),Otaku,2021,1:53,139.991,anime,55
Bendiciones,El Futuro Fuera De Orbita;Carlitos Junior;Pailita;Azulhema,2021,4:14,118.0,latino,39
Fantasias,Simon la Letra,2021,3:18,170.125,latino,40
Ants Go Marching,CoComelon,2021,3:53,109.992,children,49
This Is the Way,CoComelon,2021,2:15,135.061,children,49
23 (With Ape Drums),Randy;Ape Drums,2021,2:47,96.058,latino,64
Lo-fi Newsletter,Twinkz,2021,1:37,147.609,study,32
Tulip Town,Joi Casette,2021,2:08,79.995,study,33
Breaking News,Pepper and Po,2021,2:37,126.387,study,31
Spirituel,Georgio,2021,3:33,145.351,french,38
eclipse,mooncycles,2021,2:02,81.074,study,33
school daze,bladecut,2021,1:52,136.006,study,31
Lonely But I Like It,Miso Colt,2021,4:55,74.942,study,31
helluva,Oscar Hollis,2021,2:39,160.162,study,32
Artful Haze,Obie Hans,2021,2:40,156.031,study,32
Second Chance,Sless Praismo;Ozelot,2021,2:31,168.015,study,35
Bapelujah,Beat Oven,2021,1:17,90.969,study,35
cascade,sound butler,2021,2:38,89.985,study,31
City Park,Fleet Francis,2021,2:30,90.018,study,30
Te Busco,Balbi El Chamako;Adan La Amenaza;Shelo;Luxian;Nickoog Clk,2021,6:00,112.973,latino,41
Three Little Birds - Ao Vivo - Chegou Quem Faltava,Charlie Brown Jr.,2021,2:13,74.943,r-n-b,51
Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay;Offset;Moneybagg Yo,2021,3:52,120.031,r-n-b,63
モノクロシティ,ACE COLLECTION,2021,4:14,134.986,anime,50
我武者羅,CHiCO with HoneyWorks,2021,3:56,96.962,anime,50
Túnel,DrefQuila,2021,3:44,89.921,latino,41
CALLAU,Young Cister,2021,3:30,178.037,latino,41
XCLUSIVE,Drago200;Ak4:20,2021,2:34,95.091,latino,40
Nadie Se Tiene Que Enterar,Kevin Roldan,2021,2:34,82.973,latino,41
Toy Con la Bendición,Galee Galee;Cris Mj;Bstk Prod,2021,4:04,103.935,latino,41
Young Summer,Tungevaag,2021,2:36,107.06,r-n-b,55
2055,Sleepy Hallow,2021,2:03,161.011,r-n-b,73
Me Hiciste un Borracho,Edwin Luna y La Trakalosa de Monterrey,2021,3:19,169.853,r-n-b,50
Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay;Offset;Moneybagg Yo,2021,3:52,120.031,r-n-b,78
SER SUA,Flora Matos;Chris Beats Zn,2021,2:35,95.038,r-n-b,54
PAL '93,Drago200;Ak4:20,2021,3:10,87.647,latino,40
Vivo Como Quiero,Carlitos Junior;Ak4:20,2021,3:02,118.006,latino,39
AM Remix,Nio Garcia;J Balvin;Bad Bunny,2021,4:21,172.031,latino,79
my war but it's lofi (attack on titan),kurochuu.,2021,2:13,114.0,anime,41
the mangos,vibe academy,2021,1:53,90.047,study,32
Abstract Concepts,Obie Hans,2021,2:31,79.983,study,34
Wavy,Almo X,2021,1:52,86.984,study,33
Out Of Jazzizity,Savage Bops,2021,2:21,90.063,study,33
Mulholland Cruise,Pat Laine,2021,2:14,150.029,study,31
Coffee Brewing,Sless Praismo;Frogman,2021,2:24,157.504,study,35
Key Credit,xJ-Will,2021,2:08,94.971,study,33
this wedding,gnachos,2021,2:43,145.997,study,30
with you,hope mona,2021,2:58,69.22,study,35
Limewire,Waveum,2021,1:19,85.009,study,31
Semester,Phive O,2021,2:05,146.028,study,34
In The Third Move,Waveum,2021,1:24,159.981,study,31
Firefly,Nostalgique,2021,1:12,131.013,study,32
Heikousen,Eve;suis from Yorushika,2021,4:35,120.984,anime,47
Cruz De Madera,"El Mimoso Luis Antonio López;Luis Angel ""El Flaco""",2021,2:55,131.599,r-n-b,48
MAYBACH,Drago200;Ak4:20,2021,2:22,89.988,latino,41
Butterfly Effect,Sima Jones,2021,1:55,169.84,study,30
A Night Out,Tiger Movie,2021,2:17,156.229,study,35
Beach Bums,Miso Colt,2021,3:55,78.928,study,35
lizardking,frek!,2021,1:54,79.903,study,33
The Feels,Beat Oven,2021,1:42,79.974,study,32
After Hours,Olivier Abeille,2021,2:07,156.079,study,32
Everything's Better With You,"Sarah, the Illstrumentalist",2021,2:06,94.006,study,35
Quand je marche,Ben Mazué,2021,3:53,76.842,french,37
Way Back Home,Lonely in the Rain;SOMOH,2021,3:04,107.107,french,52
Be Alive,Luca;Nokyo,2021,2:22,100.037,french,57
Apologize,Lvne;BIMINI,2021,2:54,115.021,french,56
Pepas - David Guetta Remix,Farruko;David Guetta,2021,4:24,126.983,latino,56
That's Lit,Galee Galee;Harry Nach,2021,3:09,99.994,latino,42
El Juego,Tali Goya,2021,3:13,161.038,latino,43
This Is Pure Love,桶狭間ありさ,2021,5:20,118.231,anime,38
Tres Disparos,Edwin Luna y La Trakalosa de Monterrey,2021,3:25,169.99,r-n-b,45
Adicto a la Tristeza (feat. Pancho Uresti),Edwin Luna y La Trakalosa de Monterrey;Pancho Uresti,2021,3:18,146.095,r-n-b,45
Scatter Brain (feat. Ludacris & JID),Conway the Machine;Ludacris;JID,2021,3:29,135.987,r-n-b,66
Volví,Aventura;Bad Bunny,2021,3:50,175.896,latino,83
Agua (with J Balvin),Tainy;J Balvin,2021,2:39,100.094,latino,69
Volando - Remix,Mora;Bad Bunny;Sech,2021,4:33,153.979,latino,83
Cúrame,Rauw Alejandro,2021,2:44,102.101,latino,79
Ley Seca,Jhayco;Anuel AA,2021,4:23,105.059,latino,77
No Le Bajo,Ecko;Omar Varela,2021,2:23,88.017,latino,42
Attack on Titan,Kato,2021,2:05,80.001,anime,45
"The Very, Very, Very Strongest",Kato,2021,1:44,82.026,anime,45
Silhouette (Naruto Shippuden),Otaku;LoFi Waiter,2021,1:53,160.028,anime,53
Not In The Mood (feat. Fivio Foreign & Kay Flock),Lil Tjay;Fivio Foreign;Kay Flock,2021,2:30,141.908,r-n-b,69
Otro Dia,Julianno Sosa,2021,2:39,145.966,latino,41
Peligroso,Julianno Sosa;Drako Mafia;Tunechikidd,2021,3:50,98.012,latino,41
Pepon X Siempre,Jairo Vera;Vishoko;Dylan el Menor;Benjita Montana,2021,4:41,122.004,latino,41
No Days Off,Julianno Sosa,2021,2:04,106.054,latino,42
TrapStar,Julianno Sosa,2021,2:21,121.942,latino,43
Pepas - Tiësto Remix,Farruko;Tiësto,2021,3:43,130.026,latino,57
Don't Forget to Wave When You Travel Through Time,Blackburri,2021,3:27,75.989,study,34
Cloud Studio,PIÑA PINK,2021,3:03,78.008,study,34
igloo,sourja,2021,2:07,126.006,study,33
Sisel,Jobii,2021,2:23,78.024,study,32
Frontal Lowb,Zack Zhu,2021,2:01,103.0,study,31
Lab,Jon Droulis,2021,2:21,90.038,study,34
Still Young,Lazy Leopard,2021,1:48,130.016,study,35
Mr Lightfoot,Riverside Park,2021,2:43,89.078,study,34
under_score,Rafa Figueroa,2021,2:08,90.045,study,34
At My Own Pace,"Sarah, the Illstrumentalist",2021,2:25,81.012,study,34
Take the Back Roads,Sidezz,2021,2:27,81.989,study,35
Linen Removal,downstairs lantern,2021,2:26,135.996,study,33
Loco,Justin Quiles;Chimbala;Zion & Lennox,2021,3:51,128.05,latino,76
Handprints,Lazy Leopard,2021,1:14,69.993,study,37
No Problem Too Small,Ensidya;Fractite,2021,2:02,87.985,study,35
One Punch Man but is it okay if it's lofi?,Kijugo,2021,2:52,79.973,anime,43
Rap do Killua: Meu Nome Começa com Kill (Nerd Hits),7 Minutoz,2021,4:00,84.977,r-n-b,43
None of Your Love - Bonus,Lil Tjay,2021,2:33,137.963,r-n-b,63
SHARINGAN,DizzyEight;Khantrast,2021,2:33,137.976,anime,49
BESOS DE HIELO,Drago200;Ak4:20,2021,3:09,184.094,latino,43
Sobrio,Maluma,2021,3:21,177.998,latino,81
Ram Pam Pam,Natti Natasha;Becky G,2021,3:20,96.984,latino,65
Five Little Speckled Frogs,CoComelon,2021,2:49,105.022,children,56
Hashira do Vento (Sanemi Shinazugawa),anirap,2021,4:03,149.96,r-n-b,44
Jogador Número 1,7 Minutoz;Sid;Rod 3030,2021,4:52,100.049,r-n-b,44
El Cantador,Diego Herrera;Edwin Luna;Leandro Ríos;Luis Alfonso Partida El Yaki;Humberto Herrera,2021,2:58,109.086,r-n-b,45
Rap do Omni-Man: Olhem pro Céu (Nerd Hits),7 Minutoz,2021,5:01,90.044,r-n-b,45
Se Canso,Jairo Vera,2021,3:15,87.052,latino,43
Sonando Flaite - Remix,El BAI;Marcianeke;King Savagge;Drakomafia;Victor La Voz,2021,6:50,90.031,latino,43
Un Día (One Day),J Balvin;Dua Lipa;Bad Bunny;Tainy,2021,3:51,168.136,latino,65
Love Hurts (feat. Toosii),Lil Tjay;Toosii,2021,3:42,139.991,r-n-b,64
Ride With Me (feat. Kid Ink) - Brennan Heart Remix,Tungevaag;Kid Ink;Brennan Heart,2021,3:50,149.998,r-n-b,66
Otra Noche Sin Ti,J Balvin;Khalid,2021,3:48,94.036,latino,66
UN DIA (ONE DAY),J Balvin;Dua Lipa;Bad Bunny;Tainy,2021,3:52,168.124,latino,67
Real,Justin Quiles;Dalex;Konshens,2021,3:47,111.957,latino,45
Oxydation,static breather,2021,2:28,159.964,study,34
Joy Fever,Blue Motyl,2021,1:42,150.056,study,32
Awakening,Sima Jones,2021,1:48,80.02,study,33
Jefe,Ninho,2021,2:57,120.985,french,74
belief tree,Bullseye Release,2021,3:00,80.009,study,36
deep cracks,fogdream,2021,1:53,75.993,study,34
Playful,Miss Sangria,2021,1:57,80.035,study,34
Palm Beach,Olivier Abeille,2021,1:52,139.981,study,36
Tangerine Tanlines,Miso Colt,2021,2:22,167.965,study,32
In the Quarry,Justnormal,2021,2:21,170.07,study,37
Qué Más Pues?,J Balvin;Maria Becerra,2021,3:37,101.968,latino,76
Qué Más Pues?,J Balvin;Maria Becerra,2021,3:37,102.014,latino,77
Desesperados,Rauw Alejandro;Chencho Corleone,2021,3:44,90.02,latino,83
PROBLEMA,Daddy Yankee,2021,3:04,89.988,latino,68
Vamos Hacerlo,Dvice,2021,3:29,168.06,latino,45
Crickets in the Clouds,Miso Colt,2021,4:05,150.006,study,36
Seed of a Thought,Ensidya;Fractite,2021,1:59,80.019,study,37
Cloudy Daze,Blackburri,2021,3:35,146.186,study,35
180 Gram,Dusty Decks,2021,2:28,66.997,study,37
Raincoat,Ensidya,2021,2:04,84.98,study,36
Kyoto,Angara,2021,3:15,122.997,french,52
Tourment d'amour,Sara Costa,2021,2:43,107.013,french,58
Another Chance,Wavey,2021,2:58,110.043,french,56
Have You Ever Seen The Rain,Horizon Blue;Music Travel Love,2021,2:34,124.171,french,60
Why You Lie,MR TOUT LE MONDE,2021,3:00,119.927,french,57
Pepas - Tiësto Remix,Farruko;Tiësto,2021,3:43,130.026,latino,70
Iro Kousui but is it okay if it's lofi?,Kijugo,2021,1:56,119.979,anime,44
イマジネーション,SPYAIR,2021,3:00,101.929,anime,50
PAPI (feat. Babywine & Alberto Stylee),DJ Nelson;Jose De Las Heras;Alejandro Armes;Babywine;Alberto Stylee,2021,3:07,105.078,latino,54
okay,jassie z,2021,1:56,73.975,study,31
tempura,Justnormal;frumhere,2021,2:33,87.997,study,30
Funkophomatic,Hi Hat Henry,2021,2:40,84.974,study,34
caviar,meadowzz,2021,2:08,82.004,study,35
Lazy Days,My Ol' Man,2021,2:43,155.999,study,36
scuba dive bar,sound butler,2021,2:36,180.083,study,38
quarantine blues,willie johns,2021,3:00,112.771,study,38
life is a balloon,frek!,2021,1:44,169.955,study,37
Aisuru,Pat Laine,2021,2:44,152.127,study,36
Clogs And Pods,G:sson,2021,2:28,148.142,study,36
Taking a Gap Year,Matt Large,2021,3:55,148.2,study,38
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy;Bad Bunny;Julieta Venegas,2021,3:27,169.888,latino,87
Pepas - David Guetta Remix - Radio Edit,Farruko;David Guetta,2021,2:51,126.967,latino,67
Mad Trippin’,Beat Oven,2021,1:47,77.025,study,40
El Surf,PIÑA PINK,2021,3:23,78.898,study,37
Beach & Berries,Kantboll,2021,2:04,86.997,study,37
Dirty Streets,Nostalgique,2021,1:11,79.993,study,34
Jazzy Conscience,Crate Diggers,2021,1:25,180.244,study,36
Dreams in Green,Justnormal,2021,2:27,84.996,study,33
Unfocused,Synkop,2021,1:25,179.763,study,35
Sunset Driver,Vanilla Beach,2021,3:17,90.023,study,35
punks n trunks,meadowzz,2021,3:10,70.001,study,37
I Know,Nollex,2021,4:54,156.984,study,38
Slow Down,HPY DAYZ,2021,3:07,77.997,study,35
Tenderly,Gaccio,2021,2:13,86.112,study,36
Flower Shop,Trigober,2021,3:06,135.999,study,32
Antiquity,Purple Bike,2021,3:17,87.988,study,37
La Mamá de la Mamá,El Alfa;Chael Produciendo;CJ;El Cherry Scom,2021,3:39,129.978,latino,72
Desesperados,Rauw Alejandro;Chencho Corleone,2021,3:44,90.02,latino,83
Sasaki kojiro vs. Poseidon,Adlomusic,2021,4:34,98.007,anime,36
Todo De Ti,Rauw Alejandro,2021,3:19,127.949,latino,82
Problemón,Alvaro Diaz;Rauw Alejandro,2021,3:13,91.99,latino,71
呪術廻戦,Hiroaki Tsutsumi;桶狭間ありさ,2021,1:49,104.488,anime,33
生命線,ReoNa,2021,4:15,170.19,anime,51
Vem Me Beijar,Maneva,2021,3:36,183.916,r-n-b,42
La Cecilia,Diego Herrera;Humberto Herrera,2021,3:26,132.652,r-n-b,43
Necesito de Ti,Dvice,2021,3:13,91.015,latino,45
Quieres Volver,Jairo Vera;Bayriton;Ignacio Green Clown;Paolo Ronaldo,2021,4:02,105.053,latino,50
Ya Aprendí A Vivir Sin Ti,El Bebeto,2021,4:43,127.95,r-n-b,43
Suiton,7 Minutoz,2021,3:06,102.02,r-n-b,42
O Que Tiver Que Ser Será,Maneva;Di Ferrero,2021,3:17,172.034,r-n-b,42
Los Amigos No Se Besan,Diego Herrera,2021,3:34,134.86,r-n-b,43
O Herói do Escudo,Takr;808 Ander;ZEP;Enygma Rapper,2021,6:36,144.982,r-n-b,42
Chama (Ace),Enygma Rapper,2021,4:47,138.974,r-n-b,42
Todo De Ti,Rauw Alejandro,2021,3:19,127.962,latino,78
Prende la Cámara RMX,FMK;Tiago PZK;Mau y Ricky,2021,3:32,91.938,latino,72
CHEI DE GATA,Flora Matos,2021,2:39,134.945,r-n-b,42
Como Duele (feat. Ewdin Luna y la Trakalosa de Monterrey),Diego Herrera;Ewdin Luna y la Trakalosa de Monterrey,2021,3:02,125.996,r-n-b,42
Não Precisa Mudar / Me Abraça - Ao Vivo,Maneva,2021,4:50,170.596,r-n-b,41
chaos theory,small query,2021,1:45,168.138,study,32
$100,Jimmy Lite Hands,2021,4:19,86.995,study,36
Crunchy,Timothy Infinite,2021,2:45,90.944,study,30
Tunnel,Dominic Mena,2021,2:07,130.03,study,36
Out In Space,DGHTR,2021,2:07,170.017,study,32
Dotters,Cerwen,2021,2:37,119.989,study,36
Blossoming,Virg0h,2021,2:09,88.891,study,33
Tu m'auras tellement plu,Ben Mazué,2021,2:51,59.485,french,35
Stonecutter,Smartface,2021,2:41,89.979,study,34
Two Sugars,Zil Baii,2021,2:37,157.988,study,37
Wavy Gravy,Vanilla Beach,2021,3:30,84.033,study,35
Adán vs Zeus Rap. El creador y su creación,Bynmc;MegaR;ZerØ,2021,6:24,79.317,anime,35
headache,wavcrush,2021,2:49,75.051,study,31
"Raspberries, Yes",Wenight,2021,2:21,154.18,study,33
Nine One Nine,"Sarah, the Illstrumentalist",2021,2:16,93.969,study,32
Horizon mind,Jolly Jordan,2021,3:16,86.039,study,38
green tulips,when in NY,2021,2:07,86.019,study,36
Midnight Set,Dusty Decks,2021,2:43,148.406,study,33
Trumpet On The Street,Turn.,2021,1:49,90.042,study,36
Dewdrop Lemonade,Blackburri,2021,3:26,152.014,study,39
hangover,Wibke Komi,2021,1:49,79.996,study,39
Part of a Major Thing,Matt Large,2021,2:46,79.988,study,39
Stuck At The Office,Wasted Glitter,2021,2:26,90.005,study,37
E. Z. Breezy Beautiful,Blackburri,2021,3:16,78.968,study,38
Boom Bap a Lula,Better Call Soul,2021,2:44,88.025,study,36
Yonaguni,Bad Bunny,2021,3:26,179.951,latino,87
Genki-Dama,7 Minutoz;Dk 47,2021,4:19,111.998,r-n-b,41
12:30,Jairo Vera,2021,2:50,91.993,latino,51
Não Nos Falta Nada,Maneva,2021,3:06,130.999,r-n-b,41
Vibe Animes 3 (Sad),MHRAP,2021,3:20,134.937,r-n-b,40
O Monstro Sem Nome (Johan),Enygma Rapper,2021,6:37,144.89,r-n-b,40
Nausicaa Requiem,Otaku,2021,1:48,75.013,anime,57
Crocodile,Rodrigo Zin,2021,3:48,82.54,r-n-b,41
Liberdade (Sabo),Enygma Rapper,2021,4:02,103.055,r-n-b,41
Palabras Sucias,Diego Herrera,2021,3:38,150.079,r-n-b,42
メレンゲ,Macaroni Empitsu,2021,3:58,103.982,anime,37
Raiden vs Shiva Rap. La carga de la cima,Bynmc;Kballero Rap;SoulRap,2021,5:59,92.301,anime,35
O Tempo Passa,Maneva,2021,3:11,89.029,r-n-b,41
Ser Perfeito,Maneva,2021,3:14,149.883,r-n-b,41
Se Vende un Caballo,Diego Herrera;Leandro Ríos,2021,2:42,104.218,r-n-b,42
Solos - Remix,Tony Dize;Plan B;Don Omar,2021,3:44,167.978,latino,50
Dile,Don Omar,2021,3:26,94.04,latin,51
Pour the Blue,Jackson Hacking,2021,2:05,156.015,study,38
parking lot,Beltiner,2021,2:19,151.45,study,37
Ponle Que Sí,Banda Los Recoditos,2021,4:07,144.36,r-n-b,41
Mi Nombre Entre Tus Dientes (feat. Big Javy),Edwin Luna y La Trakalosa de Monterrey;Big Javy,2021,3:28,137.97,r-n-b,41
Pepas,Farruko,2021,4:47,130.001,latin,74
Ram Pam Pam,Natti Natasha;Becky G,2021,3:20,97.018,latin,69
Pajarillo,La Adictiva,2021,3:48,125.004,r-n-b,42
Curious Shadows,Obie Hans,2021,2:48,160.062,study,38
Lightzone,Ble0,2021,2:21,87.009,study,36
Rain On Me,Ninjasister,2021,2:27,170.034,study,36
Migrations,Scasca,2021,3:25,110.023,study,35
Fresher Scents,Nokawa,2021,1:51,176.397,study,40
Nightcap,Nostalgique,2021,1:26,140.074,study,38
Elle voudrait,Clio,2021,2:51,137.028,french,42
the dark side,mooncycles,2021,2:00,79.953,study,37
Midnight Sun,Nostalgique,2021,1:25,80.972,study,34
Rapid Years,Timothy Infinite,2021,2:11,168.075,study,36
Echoes,Ensidya;Hip Dozer,2021,1:39,80.012,study,39
For Ilion (Chefen),Matt Large,2021,3:10,87.009,study,37
Pink Waters,dusty dexter,2021,1:59,80.026,study,39
behind the hill,kenshin kai,2021,2:12,180.003,study,39
Chasing Clouds,Odd Shapes,2021,2:54,140.016,study,41
Yambula,Elengi,2021,1:54,84.052,study,40
Look After Yourself,Bullseye Release,2021,3:07,89.982,study,39
Chill Cassette,Siesta Beats,2021,2:00,82.018,study,32
Sentimental Mood,Crate Diggers,2021,1:49,80.03,study,38
Sleep For Love,Codename Chinadoll,2021,1:33,75.004,study,41
seedlings,vibe academy,2021,2:28,180.077,study,41
the promenade,really big mountains,2021,2:03,100.0,study,39
String Theori,Blackburri,2021,3:44,81.969,study,38
Looby Loo,CoComelon,2021,2:29,134.995,children,42
Hoy Ya No Hicimos el Amor,Edwin Luna y La Trakalosa de Monterrey,2021,3:07,143.859,r-n-b,41
Como Duele (feat. Kombo Kolombia),Edwin Luna y La Trakalosa de Monterrey;Kombo Kolombia,2021,3:02,126.17,r-n-b,41
No Soy Monedita de Oro,El Mimoso Luis Antonio López,2021,6:12,141.537,r-n-b,41
Nap Time Song,CoComelon,2021,2:58,110.067,children,54
Painting My Thoughts,Obie Hans,2021,2:29,80.005,study,38
Caramel Rain,Blackburri,2021,3:12,83.558,study,38
smooof,fresh from the oven,2021,1:55,127.52,study,35
Willow Whip,Vanilla Beach,2021,3:07,85.0,study,39
Morning Brew,Silk Mhake,2021,1:42,83.997,study,39
Saturation,Luc Delvaux,2021,1:52,159.985,study,38
double yellows,sound butler,2021,1:48,84.086,study,34
Since Day One,huglord,2021,2:30,79.991,study,39
Friday,Little Lazy Lights,2021,3:36,80.28,study,42
2nd Street,Audio Avenues,2021,2:15,135.006,study,38
Hang On,Lazy Leopard,2021,1:58,85.998,study,36
Oni (Nezuko Rap),Rustage;LulunaRina,2021,3:22,89.964,anime,43
"Unravel - Epic Version (from ""Tokyo Ghoul"")",Samuel Kim,2021,4:18,123.055,anime,39
Youseebiggirl/T:t,Kato,2021,1:52,38.281,anime,45
Por Aqui,Cynthia Luz;Dalsin,2021,2:37,80.046,r-n-b,40
In Da Getto,J Balvin;Skrillex,2021,2:10,126.998,latin,70
iykyk,meadowzz,2021,2:06,141.971,study,39
Hammer,Loyla Lo,2021,1:43,75.093,study,39
Never Wing,DHN Missile,2021,2:16,170.016,study,41
Plump,Jobii,2021,2:09,139.064,study,40
Jellyfish Chute,Jobii,2021,2:41,174.019,study,37
Rainbow Dragon Waterfall,Jobii,2021,2:24,93.007,study,40
Mood (feat. BNXN),Wizkid;BNXN fka Buju,2021,3:29,101.944,dancehall,68
Want It All (feat. Polo G),Burna Boy;Polo G,2021,3:52,159.988,dancehall,62
Forever,Alex Keeper,2021,2:52,117.996,french,57
Polly,Prigida,2021,1:22,82.007,french,52
Chasing My Dreams,Lonely in the Rain;SOMOH,2021,2:35,120.015,french,54
Let The Music Move Your Feet,Debbie Doo,2021,3:10,129.975,kids,32
Pepas,Farruko,2021,4:47,130.001,latin,86
CoComelon Theme Tune,CoComelon,2021,0:36,95.293,children,50
Head Shoulder Knees and Toes,CoComelon,2021,2:07,159.757,children,44
Llama Drama,Jobii,2021,2:07,173.985,study,39
wetness,cypherhound,2021,2:05,84.935,study,40
Floating Between,Obie Hans,2021,2:41,83.008,study,40
Tendenzies,$affie;lofi stu,2021,2:08,74.997,study,43
